results_code,version,area_code,season,period,species_code,species_id,year,index,stderr,stdev,upper_ci,lower_ci,LOESS_index,trend_index
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2016,5.69629521870006,0.0431335312333256,1.36400202223321,5.69629521870006,5.69629521870006,4.27070387687261,4.58315158891964
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2017,3.39674559482622,0.025828032474947,0.816754101016282,3.39674559482622,3.39674559482622,4.28984064332951,4.50396133802817
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2018,3.23434357454962,0.0248007528664584,0.784268667449583,3.23434357454962,3.23434357454962,4.26010446710845,4.42635288978629
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2019,5.14346025223968,0.0391639147369569,1.23847172657418,5.14346025223968,5.14346025223968,4.18536902154276,4.35029136298673
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2021,3.60285144333952,0.0273514568322917,0.864929009138157,3.60285144333952,3.60285144333952,3.77556078077604,4.20267370159882
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2022,3.84295845355544,0.0283593998213587,0.896802965108657,3.84295845355544,3.84295845355544,3.45259498994936,4.13105189377544
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2023,3.38146747732749,0.0301770900544704,0.95428337728141,3.38146747732749,3.38146747732749,3.05465847904637,4.06084561990313
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,DCCO,2390,2024,2.14146631526216,0.0146885776220646,0.464493608739042,2.14146631526216,2.14146631526216,2.56719319073206,3.9920239648581
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,1999,5.48242624611331,0.0366272926038554,1.15825669153622,5.48242624611331,5.48242624611331,5.78707401957965,5.81960046012675
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2000,5.91434661016871,0.036530150388642,1.15518478496594,5.91434661016871,5.91434661016871,5.44812675624181,5.74437785534663
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2001,5.22258818044852,0.0323943641199057,1.02439973971738,5.22258818044852,5.22258818044852,5.19288983738837,5.67034965773737
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2002,5.1493305595641,0.0323075325147967,1.02165388326705,5.1493305595641,5.1493305595641,5.01914248217128,5.59749476824518
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2003,4.25458562739691,0.0256285781007158,0.810446799897742,4.25458562739691,4.25458562739691,4.91611528290667,5.52579249532829
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2004,5.12070570612033,0.0299847081249977,0.948199726503496,5.12070570612033,5.12070570612033,4.8940612327003,5.45522254647729
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2005,5.40616696938216,0.0311707565988375,0.985705872430498,5.40616696938216,5.40616696938216,4.9830324425013,5.38576501992416
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2006,4.54477852656025,0.0260325139444501,0.823220372845563,4.54477852656025,4.54477852656025,5.27419000545389,5.31740039653571
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2007,5.96063847439611,0.0267117129721103,0.844698531965343,5.96063847439611,5.96063847439611,5.57591079773566,5.2501095318868
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2008,5.49035713923157,0.0299230961343152,0.946251384286159,5.49035713923157,5.49035713923157,5.76626594220651,5.18387364850939
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2009,6.0459235752097,0.0351029841603511,1.11005382615523,6.0459235752097,6.0459235752097,5.74590261218852,5.1186743283131
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2010,6.38784440040527,0.0355365120115545,1.12376318054444,6.38784440040527,6.38784440040527,5.65627993165381,5.05449350517326
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2011,4.762722976784,0.0282745108814178,0.894118541124952,4.762722976784,4.762722976784,5.45436262648794,4.99131345768258
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2012,4.93767332745312,0.0286354853662203,0.905533556616769,4.93767332745312,4.93767332745312,5.28499443359271,4.9291168020626
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2013,5.24448457153527,0.0305533768130664,0.966182609386664,5.24448457153527,5.24448457153527,5.09253478829468,4.86788648523106
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2014,5.09253818226531,0.0310752657913578,0.982686187958055,5.09253818226531,5.09253818226531,4.90421257064954,4.80760577802173
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2015,5.75421675290899,0.0348174546217433,1.10102458934265,5.75421675290899,5.75421675290899,4.88675148639129,4.74825826855298
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2016,3.50883852353551,0.0202747722723462,0.641144594218416,3.50883852353551,3.50883852353551,4.87182486178851,4.68982785574166
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2017,4.2985483965841,0.0249037630263384,0.78752613472317,4.2985483965841,4.2985483965841,4.72384187881348,4.63229874295902
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2018,6.28416440258675,0.0350567065837568,1.10859040068892,6.28416440258675,6.28416440258675,4.52709383396211,4.57565543182513
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2019,3.85509408946033,0.022650161542111,0.716260998438226,3.85509408946033,3.85509408946033,4.36416176021059,4.51988271613883
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2021,3.41198697056204,0.019704859730388,0.623122377221575,3.41198697056204,3.41198697056204,4.34001651888617,4.41088967170059
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2022,4.81631649040832,0.0293593826970175,0.928425200191126,4.81631649040832,4.81631649040832,4.44687044114728,4.35764033864294
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2023,4.01795503243354,0.0291331361722768,0.921270656882342,4.01795503243354,4.01795503243354,4.62967365139969,4.30520358118004
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,DCCO,2390,2024,5.46221118782007,0.0256573827345839,0.811357682399644,5.46221118782007,5.46221118782007,4.91135157663284,4.25356556747722
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,1999,7.00901392572138,0.0504992634276088,1.59692692592085,7.00901392572138,7.00901392572138,6.67169690686365,8.91754980953312
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2000,7.08394390808909,0.0466397992513416,1.47487995247255,7.08394390808909,7.08394390808909,7.53456611613102,8.77506762833718
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2001,8.10221179943666,0.0539847010232141,1.70714614036579,8.10221179943666,8.10221179943666,8.16610943240569,8.63517070545843
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2002,8.12921477042238,0.0524414431803041,1.65834404236065,8.12921477042238,8.12921477042238,8.5895270097936,8.49780780749577
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2003,9.33128970072362,0.0578194160256157,1.82841047621786,9.33128970072362,9.33128970072362,8.7883204799571,8.36292879414114
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2004,10.088662529388,0.0629080361364451,1.98932677319345,10.088662529388,10.088662529388,8.7981914968907,8.23048459330139
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2005,8.42134344263903,0.0512292500763696,1.62001113063683,8.42134344263903,8.42134344263903,8.5332230244274,8.10042717681992
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2006,7.95673800371939,0.0503172657381908,1.59117165364636,7.95673800371939,7.95673800371939,8.01687443486794,7.97270953678265
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2007,5.86726613005464,0.0299891172546899,0.948339155426759,5.86726613005464,5.86726613005464,7.51805332928211,7.84728566239373
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2008,8.44180042090912,0.0499008757605543,1.57800424640439,8.44180042090912,8.44180042090912,7.38188463553869,7.72411051740639
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2009,6.94720878119525,0.0424211526200511,1.34147463248981,6.94720878119525,6.94720878119525,7.47432514516401,7.60314001809506
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2010,8.86952358053475,0.0534131355224533,1.689071652222,8.86952358053475,8.86952358053475,7.7020303766886,7.484331011755
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2011,7.49326034003177,0.046759894770611,1.47867770624927,7.49326034003177,7.49326034003177,7.94429852719005,7.36764125571613
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2012,7.66848962815669,0.0486032499652621,1.53696971576728,7.66848962815669,7.66848962815669,8.35323474772847,7.25302939685819
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2013,8.14344531639442,0.0502500102024008,1.58904484686285,8.14344531639442,8.14344531639442,8.73003098761043,7.14045495161455
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2014,10.100472547868,0.0621741637516344,1.96611969071444,10.100472547868,10.100472547868,9.04716910316447,7.02987828645245
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2015,8.55162122527419,0.0522588018723946,1.65256841708239,8.55162122527419,8.55162122527419,8.81591521716001,6.92126059881763
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2016,10.7480957960224,0.0646961756822873,2.04587271058426,10.7480957960224,10.7480957960224,8.41427751164725,6.81456389853187
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2017,6.72990086837914,0.0409111915904272,1.29372547217276,6.72990086837914,6.72990086837914,7.65105741297244,6.70975098963185
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2018,5.74444358257826,0.0350930740413395,1.10974044067563,5.74444358257826,5.74444358257826,6.89226729675518,6.60678545263862
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2019,5.62323412637352,0.0328073102225594,1.03745824207013,5.62323412637352,5.62323412637352,6.20991461853834,6.50563162724661
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2021,5.40509475680103,0.0331670450589192,1.04883405643618,5.40509475680103,5.40509475680103,5.75698648794089,6.30862016489995
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2022,6.58786889494789,0.0413395735322707,1.30727209861988,6.58786889494789,6.58786889494789,5.89128187293046,6.21269485307113
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2023,5.41511110832267,0.040066818643262,1.26702405509605,5.41511110832267,5.41511110832267,6.24453929890424,6.11844587124753
BCCWS_PSSS,2025,Juan de Fuca,Winter,all years,DCCO,2390,2024,7.30686702877132,0.036365348020247,1.14997327648675,7.30686702877132,7.30686702877132,6.85912275277513,6.02584110929833
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,1999,5.37030984959107,0.0340671518498758,1.07729793240426,5.37030984959107,5.37030984959107,5.90968375041974,6.2123235753668
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2000,6.159413628697,0.0362596521463981,1.14663087948031,6.159413628697,6.159413628697,6.13458375821827,6.09977582894274
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2001,7.23661744217709,0.0417401047350848,1.31993800736847,7.23661744217709,7.23661744217709,6.26111678684966,5.98948669929963
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2002,6.77429567012032,0.0381544922921315,1.20655098610474,6.77429567012032,6.77429567012032,6.31628998506429,5.88140698390633
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2003,6.20792411409307,0.0346188017394172,1.09474263362357,6.20792411409307,6.20792411409307,6.26897231243413,5.77548862794347
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2004,5.22599275899165,0.0284573138419318,0.899899278307412,5.22599275899165,5.22599275899165,6.16128752174413,5.67168469593377
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2005,6.0109133503723,0.0326138603122769,1.03134081877365,6.0109133503723,6.0109133503723,5.88911270561316,5.56994934410945
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2006,6.49295119009986,0.0332766517922679,1.05230012567891,6.49295119009986,6.49295119009986,5.84058784824459,5.47023779349661
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2007,5.79918557029109,0.022742723801495,0.719188074088474,5.79918557029109,5.79918557029109,5.84071190163073,5.37250630369722
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2008,5.18052967447392,0.0268897877370523,0.8503297504755,5.18052967447392,5.18052967447392,5.8881301805614,5.27671214734985
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2009,6.368437676688,0.0329172092715642,1.04093355514555,6.368437676688,6.368437676688,5.8703552049492,5.18281358525076
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2010,5.2685055051477,0.027408550768487,0.866734477927774,5.2685055051477,5.2685055051477,5.78718263647479,5.09076984211747
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2011,6.44873401657994,0.0338138591264665,1.06928811319706,6.44873401657994,6.44873401657994,5.60951751841002,5.00054108297762
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2012,5.48191292967998,0.0285982494332827,0.904356053027929,5.48191292967998,5.48191292967998,5.31941611660892,4.91208839016609
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2013,4.25304915429788,0.0229860286994222,0.726882050521721,4.25304915429788,4.25304915429788,4.96897470891242,4.82537374091411
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2014,4.32121625555594,0.0241836117199844,0.764752950842929,4.32121625555594,4.32121625555594,4.56139881210956,4.74035998551447
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2015,5.1561834453784,0.028281566212799,0.894341650293071,5.1561834453784,5.1561834453784,4.19113621873678,4.65701082604725
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2016,3.23253963889416,0.0174575259317944,0.552055442559235,3.23253963889416,3.23253963889416,3.88037192972716,4.57529079565108
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2017,3.75653685615573,0.0197427921510616,0.624321905686497,3.75653685615573,3.75653685615573,3.75756141678798,4.49516523832538
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2018,3.63873887870965,0.0184178933558,0.582424927064101,3.63873887870965,3.63873887870965,3.76248318753986,4.41660028924923
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2019,3.73857879395245,0.019445115850616,0.614908554537891,3.73857879395245,3.73857879395245,3.80721332879531,4.33956285560314
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2021,4.28801743868159,0.02232948470883,0.706120306578047,4.28801743868159,4.28801743868159,3.85612327768662,4.18994191167395
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2022,4.52269248704751,0.0248754306472971,0.786630186230155,4.52269248704751,4.52269248704751,3.88509088851275,4.11729590992915
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2023,3.54252566441499,0.0248427980391099,0.785598252551521,3.54252566441499,3.54252566441499,3.91930429841002,4.04605240564488
BCCWS_PSSS,2025,Strait of Georgia,Winter,all years,DCCO,2390,2024,3.75800612366327,0.0147985600277594,0.467971557784444,3.75800612366327,3.75800612366327,3.93454258145216,3.97618189501623
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,1999,1.31710838446924,0.00966937621239538,0.305772523842214,2.01503546179537,0.821074044146694,1.30106823131092,1.75221674028601
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2000,1.47217233120892,0.0105207399062615,0.332695007740126,2.19617428179443,0.915756553607061,1.47668619391192,1.73891992222441
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2001,1.75540188846121,0.0125731104419529,0.397596662694176,2.58434084796564,1.07448611478194,1.63647290959953,1.72582326943064
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2002,1.5417412267091,0.0103614137657392,0.327656672791581,2.24181520435485,0.963620353006291,1.77396673352414,1.71292383833977
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2003,1.90247807563482,0.0128632707972343,0.406772338787905,2.719568532113,1.15058553504559,1.89141208097144,1.7002187387905
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2004,1.81922858452969,0.0125247637509062,0.396067806083775,2.68654692384638,1.12552187252969,1.98302503325509,1.68770513303244
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2005,2.27292401332875,0.0152177997346718,0.48122908137869,3.2906695348141,1.424149751046,2.06951797711703,1.67538023475387
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2006,2.19903427587433,0.0139573489476228,0.441370127722422,3.1593803724828,1.49089519368586,2.10140983816417,1.66324130812935
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2007,1.90287522653581,0.00730941802636963,0.231144093336207,2.40428417777891,1.50798883344173,2.08246592601989,1.65128566688692
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2008,2.08077972839655,0.014549280083805,0.460088633805493,3.15189292322906,1.32148869841752,1.94300852336293,1.63951067339427
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2009,1.86318636173747,0.0130923491515083,0.414016432409392,2.89606229723815,1.20921190685832,1.8163962726226,1.62791373776373
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2010,1.56846625007363,0.0113943713324565,0.360321659162903,2.43789776361409,1.01124284706993,1.68739866215474,1.61649231697548
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2011,1.35708490978642,0.00866705988537833,0.274076498548734,1.982755077029,0.92893648682609,1.59421216395268,1.60524391401869
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2012,1.78427393278325,0.0139757042083555,0.441950572032038,2.88492744899195,1.14832059005688,1.52309062366526,1.59416607705025
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2013,1.59046562775237,0.0123521431532509,0.39060906348727,2.5067934490116,0.996524927777227,1.47314289246754,1.5832563985706
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2014,1.17313961812152,0.00983216200974024,0.310920262745578,1.87656019971116,0.725577399600595,1.45219332548018,1.57251251461644
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2015,1.58597790437621,0.0107613600564554,0.340304084995573,2.38370527006974,1.05331216014123,1.43664596106992,1.56193210396987
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2016,1.34014799658041,0.00967804116329147,0.306046533648666,1.95098144839848,0.810897562736766,1.43239878209537,1.55151288738363
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2017,1.52741408280555,0.0100663604996768,0.318326269273292,2.24066873091274,1.004001262118,1.42108072713687,1.54125262682221
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2018,1.51063025652456,0.0107107811513487,0.338704639578626,2.27049415100635,0.924879846267243,1.49769233178703,1.53114912471831
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2019,1.45055946366207,0.0110179806697278,0.348419141320472,2.28656784548209,0.900029328555524,1.57662470668814,1.52120022324451
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2021,1.37487713419732,0.00964207620724295,0.304909221878054,2.07166873377453,0.879872414287898,1.63170463629225,1.50175778531028
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2022,2.53985137463619,0.0192733842398967,0.609477924176667,3.90899898695135,1.52377765659704,1.61389974134819,1.4922601255449
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2023,1.3618048173548,0.0115654776059384,0.365732514624367,2.19204880458482,0.787875806926877,1.57163242619059,1.48290881844405
BCCWS_PSSS,2025,BC,Winter,all years,PIGU,5780,2024,1.27123764624293,0.00598371185798348,0.189221583333858,1.70122622093357,0.946950658637617,1.4932533687215,1.47370189446258
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,1999,1.31945107017047,0.0165865507874392,0.524512790143672,1.31945107017047,1.31945107017047,1.16906532828579,1.33783947102569
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2000,1.03371789137457,0.0130647860027836,0.413144809114831,1.03371789137457,1.03371789137457,1.30282850398628,1.37837677476994
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2001,1.64990462607035,0.0193448247269818,0.611737070740073,1.64990462607035,1.64990462607035,1.4476891739554,1.42036453357181
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2002,1.64998874256826,0.0195325295775809,0.617672819297623,1.64998874256826,1.64998874256826,1.5955612380294,1.46386041975088
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2003,1.11579925136884,0.0124694261678327,0.394317878056564,1.11579925136884,1.11579925136884,1.75193809849274,1.50892459575302
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2004,2.01124332180317,0.0232454598182409,0.735085982835651,2.01124332180317,2.01124332180317,1.90622164963303,1.55561982904719
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2005,3.00343744872939,0.0323452177749526,1.02284559583014,3.00343744872939,3.00343744872939,2.08039241598275,1.60401161262632
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2006,1.40223032837573,0.0151950702158017,0.480510310881195,1.40223032837573,1.40223032837573,2.2615523924231,1.65416829139896
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2007,1.96743213937487,0.0188230248216262,0.595236308902234,1.96743213937487,1.96743213937487,2.37446433352303,1.70616119477365
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2008,3.50087281931629,0.038054463988759,1.20338781341335,3.50087281931629,3.50087281931629,2.25508491794592,1.76006477575414
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2009,1.56289233574671,0.0178738951896993,0.565222194585771,1.56289233574671,1.56289233574671,2.06272532341951,1.81595675688046
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2010,1.99800704578296,0.0225487633556187,0.713054506238965,1.99800704578296,1.99800704578296,1.89542344897787,1.8739182833692
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2011,1.69184877027404,0.0184722235553054,0.584142998825784,1.69184877027404,1.69184877027404,1.84149728941027,1.93403408382471
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2012,0.803365300445459,0.0105527887066831,0.33370847979621,0.803365300445459,0.803365300445459,1.92986021902384,1.99639263891377
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2013,3.23652794544175,0.0362445511681497,1.1461533446187,3.23652794544175,3.23652794544175,2.05938873192992,2.06108635841654
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2014,2.45075835216436,0.0294869701400606,0.932459869399658,2.45075835216436,2.45075835216436,2.11632873993097,2.12821176708983
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2015,1.99751738059848,0.0228352894612183,0.722115257266889,1.99751738059848,1.99751738059848,2.24708449573291,2.19786969980142
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2016,2.10087479826909,0.0232776370552992,0.736103516414804,2.10087479826909,2.10087479826909,2.38623030829098,2.27016550642
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2017,2.14676507911985,0.0229932842557601,0.727111491358916,2.14676507911985,2.14676507911985,2.44527129750866,2.34520926697073
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2018,2.91677168225318,0.0313620436632469,0.991754900535108,2.91677168225318,2.91677168225318,2.66883204270761,2.42311601759481
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2019,3.01355783261917,0.0334116808193587,1.05657011843734,3.01355783261917,3.01355783261917,2.86610719810938,2.50400598788069
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2021,2.41010360201082,0.0264358716880297,0.83597566466134,2.41010360201082,2.41010360201082,2.99650750929404,2.67524398143651
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2022,5.03322474512585,0.0582480694193343,1.84196568672698,5.03322474512585,5.03322474512585,2.9018556424017,2.76586073850391
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2023,2.09844239582317,0.0284133396705206,0.898508692908632,2.09844239582317,2.09844239582317,2.71558857232727,2.85999874713833
BCCWS_PSSS,2025,Combined Outer Coast,Winter,all years,PIGU,5780,2024,1.94179703425666,0.0185178521370787,0.585585901273853,1.94179703425666,1.94179703425666,2.3989992275717,2.95780820592371
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,1999,0.336514677965359,0.00456794400685663,0.144451072857828,0.336514677965359,0.336514677965359,0.568472583311916,0.642882260132392
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2000,1.23447507331131,0.0154239203007618,0.487747185993166,1.23447507331131,1.23447507331131,0.645237257393122,0.610836022769533
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2001,0.28220021829274,0.00372816145596413,0.117894816856962,0.28220021829274,0.28220021829274,0.693807421422697,0.580498523118312
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2002,0.415123458837508,0.00513556347282618,0.16240077642495,0.415123458837508,0.415123458837508,0.717781901427483,0.551773429659829
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2003,1.4698109095365,0.0162271460986841,0.513147415961572,1.4698109095365,1.4698109095365,0.711963983202447,0.524570111571294
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2004,0.484869611688364,0.00557081435567875,0.176164617859082,0.484869611688364,0.484869611688364,0.68596970982688,0.498803286342241
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2005,0.389178021376487,0.00433169260276097,0.136980147484276,0.389178021376487,0.389178021376487,0.659796199991856,0.474392690060761
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2006,0.628801278206846,0.00673726727819112,0.213051098044072,0.628801278206846,0.628801278206846,0.569953632919658,0.451262768856329
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2007,0.646954280005151,0.0058723651786106,0.18570049216671,0.646954280005151,0.646954280005151,0.477729747159717,0.429342390090405
BCCWS_PSSS,2025,Greater Vancouver,Winter,all years,PIGU,5780,2008,0.415547948558366,0.00446171367799572,0.141091774899936,0.415547948558366,0.415547948558366,0.476531001253054,0.408564571983061
